feedback_id,student_id,feedback_score,feedback_category,submitted_date
FBK15233,241696,6,Average,24/05/2024
FBK15234,241697,7,Good,11/09/2024
FBK15235,241698,5,Average,19/06/2024
FBK15236,241699,8,Good,10/03/2024
FBK15237,241700,6,Average,07/11/2024
FBK15238,241701,7,Good,12/12/2024
FBK15239,241702,9,Excellent,09/10/2024
FBK15240,241703,6,Average,07/08/2024
FBK15241,241704,10,Excellent,24/12/2024
FBK15242,241705,6,Average,17/03/2024
FBK15243,241706,10,Excellent,11/01/2024
FBK15244,241707,6,Average,05/03/2024
FBK15245,241708,3,Poor,01/02/2024
FBK15246,241709,1,Poor,07/12/2024
FBK15247,241710,10,Excellent,04/12/2024
FBK15248,241711,6,Average,11/08/2024
FBK15249,241712,4,Poor,20/01/2024
FBK15250,241713,5,Average,06/10/2024
FBK15251,241714,6,Average,21/06/2024
FBK15252,241715,7,Good,12/04/2024
FBK15253,241716,3,Poor,09/04/2024
FBK15254,241717,8,Good,19/07/2024
FBK15255,241718,8,Good,20/06/2024
FBK15256,241719,6,Average,18/05/2024
FBK15257,241720,9,Excellent,22/11/2024
FBK15258,241721,9,Excellent,19/02/2024
FBK15259,241722,5,Average,24/02/2024
FBK15260,241723,8,Good,06/05/2024
FBK15261,241724,6,Average,04/10/2024
FBK15262,241725,6,Average,19/09/2024
FBK15263,241726,6,Average,19/06/2024
FBK15264,241727,6,Average,09/10/2024
FBK15265,241728,7,Good,16/11/2024
FBK15266,241729,8,Good,01/03/2024
FBK15267,241730,7,Good,03/04/2024
FBK15268,241731,5,Average,05/03/2024
FBK15269,241732,6,Average,28/08/2024
FBK15270,241733,9,Excellent,03/06/2024
FBK15271,241734,9,Excellent,17/03/2024
FBK15272,241735,4,Poor,22/07/2024
FBK15273,241736,10,Excellent,10/06/2024
FBK15274,241737,8,Good,08/02/2024
FBK15275,241738,4,Poor,13/07/2024
FBK15276,241739,3,Poor,16/12/2024
FBK15277,241740,1,Poor,27/05/2024
FBK15278,241741,8,Good,17/06/2024
FBK15279,241742,7,Good,27/10/2024
FBK15280,241743,6,Average,21/03/2024
FBK15281,241744,10,Excellent,05/12/2024
FBK15282,241745,3,Poor,15/09/2024
FBK15283,241746,7,Good,26/12/2024
FBK15284,241747,6,Average,04/11/2024
FBK15285,241748,7,Good,21/07/2024
FBK15286,241749,8,Good,01/03/2024
FBK15287,241750,7,Good,25/08/2024
FBK15288,241751,6,Average,14/12/2024
FBK15289,241752,4,Poor,18/10/2024
FBK15290,241753,7,Good,12/07/2024
FBK15291,241754,7,Good,01/12/2024
FBK15292,241755,7,Good,12/08/2024
FBK15293,241756,6,Average,01/04/2024
FBK15294,241757,5,Average,11/05/2024
FBK15295,241758,7,Good,09/06/2024
FBK15296,241759,7,Good,20/01/2024
FBK15297,241760,9,Excellent,21/01/2024
FBK15298,241761,5,Average,16/11/2024
FBK15299,241762,7,Good,23/01/2024
FBK15300,241763,6,Average,21/05/2024
FBK15301,241764,7,Good,27/10/2024
FBK15302,241765,6,Average,16/12/2024
FBK15303,241766,10,Excellent,15/11/2024
FBK15304,241767,7,Good,16/03/2024
FBK15305,241768,8,Good,02/02/2024
FBK15306,241769,4,Poor,20/01/2024
FBK15307,241770,7,Good,24/12/2024
FBK15308,241771,8,Good,03/03/2024
FBK15309,241772,4,Poor,02/02/2024
FBK15310,241773,8,Good,23/11/2024
FBK15311,241774,10,Excellent,04/06/2024
FBK15312,241775,10,Excellent,28/05/2024
FBK15313,241776,8,Good,20/11/2024
FBK15314,241777,7,Good,27/06/2024
FBK15315,241778,3,Poor,06/12/2024
FBK15316,241779,9,Excellent,12/12/2024
FBK15317,241780,3,Poor,22/01/2024
FBK15318,241781,7,Good,27/07/2024
FBK15319,241782,8,Good,07/02/2024
FBK15320,241783,10,Excellent,24/03/2024
FBK15321,241784,3,Poor,06/02/2024
FBK15322,241785,7,Good,09/01/2024
FBK15323,241786,8,Good,23/04/2024
FBK15324,241787,6,Average,06/07/2024
FBK15325,241788,3,Poor,09/05/2024
FBK15326,241789,6,Average,04/06/2024
FBK15327,241790,8,Good,19/08/2024
FBK15328,241791,7,Good,15/10/2024
FBK15329,241792,7,Good,03/02/2024
FBK15330,241793,7,Good,03/12/2024
FBK15331,241794,8,Good,19/06/2024
FBK15332,241795,6,Average,26/03/2024
FBK15333,241796,10,Excellent,21/04/2024
FBK15334,241797,8,Good,03/08/2024
FBK15335,241798,5,Average,27/05/2024
FBK15336,241799,2,Poor,25/12/2024
FBK15337,241800,9,Excellent,02/05/2024
FBK15338,241801,8,Good,10/12/2024
FBK15339,241802,8,Good,05/05/2024
FBK15340,241803,7,Good,14/06/2024
FBK15341,241804,3,Poor,09/04/2024
FBK15342,241805,7,Good,10/03/2024
FBK15343,241806,4,Poor,15/12/2024
FBK15344,241807,3,Poor,16/02/2024
FBK15345,241808,10,Excellent,12/10/2024
FBK15346,241809,8,Good,17/11/2024
FBK15347,241810,7,Good,22/11/2024
FBK15348,241811,5,Average,27/01/2024
FBK15349,241812,3,Poor,05/07/2024
FBK15350,241813,7,Good,07/10/2024
FBK15351,241814,9,Excellent,21/06/2024
FBK15352,241815,5,Average,11/04/2024
FBK15353,241816,4,Poor,27/09/2024
FBK15354,241817,5,Average,17/02/2024
FBK15355,241818,9,Excellent,07/05/2024
FBK15356,241819,1,Poor,02/05/2024
FBK15357,241820,4,Poor,22/09/2024
FBK15358,241821,4,Poor,05/08/2024
FBK15359,241822,7,Good,11/10/2024
FBK15360,241823,4,Poor,13/10/2024
FBK15361,241824,6,Average,11/01/2024
FBK15362,241825,8,Good,12/11/2024
FBK15363,241826,5,Average,14/03/2024
FBK15364,241827,8,Good,11/06/2024
FBK15365,241828,7,Good,12/03/2024
FBK15366,241829,8,Good,15/03/2024
FBK15367,241830,9,Excellent,25/03/2024
FBK15368,241831,6,Average,26/08/2024
FBK15369,241832,3,Poor,19/08/2024
FBK15370,241833,4,Poor,14/12/2024
FBK15371,241834,10,Excellent,27/08/2024
FBK15372,241835,4,Poor,24/05/2024
FBK15373,241836,7,Good,11/10/2024
FBK15374,241837,10,Excellent,13/11/2024
FBK15375,241838,8,Good,08/01/2024
FBK15376,241839,5,Average,14/02/2024
FBK15377,241840,6,Average,19/05/2024
FBK15378,241841,7,Good,01/10/2024
FBK15379,241842,5,Average,06/09/2024
FBK15380,241843,8,Good,23/10/2024
FBK15381,241844,6,Average,19/04/2024
FBK15382,241845,7,Good,22/03/2024
FBK15383,241846,8,Good,03/01/2024
FBK15384,241847,4,Poor,26/03/2024
FBK15385,241848,4,Poor,13/08/2024
FBK15386,241849,6,Average,01/08/2024
FBK15387,241850,6,Average,06/04/2024
FBK15388,241851,8,Good,03/05/2024
FBK15389,241852,8,Good,28/04/2024
FBK15390,241853,7,Good,03/07/2024
FBK15391,241854,6,Average,22/03/2024
FBK15392,241855,8,Good,01/06/2024
FBK15393,241856,7,Good,12/03/2024
FBK15394,241857,4,Poor,18/08/2024
FBK15395,241858,9,Excellent,07/12/2024
FBK15396,241859,1,Poor,13/11/2024
FBK15397,241860,9,Excellent,08/12/2024
FBK15398,241861,6,Average,05/07/2024
FBK15399,241862,8,Good,13/03/2024
FBK15400,241863,10,Excellent,27/05/2024
FBK15401,241864,8,Good,13/10/2024
FBK15402,241865,2,Poor,12/02/2024
FBK15403,241866,9,Excellent,24/11/2024
FBK15404,241867,7,Good,08/01/2024
FBK15405,241868,10,Excellent,25/03/2024
FBK15406,241869,6,Average,12/06/2024
FBK15407,241870,9,Excellent,27/09/2024
FBK15408,241871,9,Excellent,20/10/2024
FBK15409,241872,6,Average,21/02/2024
FBK15410,241873,5,Average,16/03/2024
FBK15411,241874,3,Poor,07/01/2024
FBK15412,241875,8,Good,03/07/2024
FBK15413,241876,6,Average,21/07/2024
FBK15414,241877,8,Good,05/07/2024
FBK15415,241878,8,Good,13/05/2024
FBK15416,241879,8,Good,09/01/2024
FBK15417,241880,7,Good,06/03/2024
FBK15418,241881,5,Average,17/11/2024
FBK15419,241882,6,Average,26/08/2024
FBK15420,241883,8,Good,22/06/2024
FBK15421,241884,4,Poor,28/11/2024
FBK15422,241885,7,Good,06/01/2024
FBK15423,241886,8,Good,19/03/2024
FBK15424,241887,9,Excellent,22/07/2024
FBK15425,241888,1,Poor,16/01/2024
FBK15426,241889,3,Poor,25/07/2024
FBK15427,241890,4,Poor,14/05/2024
FBK15428,241891,6,Average,21/12/2024
FBK15429,241892,5,Average,26/10/2024
FBK15430,241893,5,Average,12/09/2024
FBK15431,241894,5,Average,11/12/2024
FBK15432,241895,2,Poor,04/06/2024
FBK15433,241896,3,Poor,18/07/2024
FBK15434,241897,10,Excellent,03/11/2024
FBK15435,241898,8,Good,11/01/2024
FBK15436,241899,9,Excellent,07/05/2024
FBK15437,241901,10,Excellent,24/10/2024
FBK15438,241902,7,Good,02/07/2024
FBK15439,241903,8,Good,02/05/2024
FBK15440,241904,4,Poor,15/08/2024
FBK15441,241905,9,Excellent,20/01/2024
FBK15442,241906,4,Poor,14/05/2024
FBK15443,241907,8,Good,10/11/2024
FBK15444,241908,9,Excellent,09/09/2024
FBK15445,241909,7,Good,12/05/2024
FBK15446,241910,10,Excellent,15/01/2024
FBK15447,241911,9,Excellent,21/05/2024
FBK15448,241912,8,Good,04/10/2024
FBK15449,241913,5,Average,02/12/2024
FBK15450,241914,7,Good,13/12/2024
FBK15451,241915,10,Excellent,03/03/2024
FBK15452,241916,7,Good,05/02/2024
FBK15453,241917,9,Excellent,16/11/2024
FBK15454,241918,5,Average,12/05/2024
FBK15455,241919,6,Average,20/12/2024
FBK15456,241920,9,Excellent,27/12/2024
FBK15457,241921,8,Good,15/10/2024
FBK15458,241922,6,Average,11/02/2024
FBK15459,241923,4,Poor,05/01/2024
FBK15460,241924,3,Poor,21/12/2024
FBK15461,241925,8,Good,17/07/2024
FBK15462,241926,6,Average,21/06/2024
FBK15463,241927,6,Average,13/07/2024
FBK15464,241928,3,Poor,24/03/2024
FBK15465,241929,10,Excellent,21/12/2024
FBK15466,241930,5,Average,04/07/2024
FBK15467,241931,6,Average,09/10/2024
FBK15468,241932,7,Good,17/10/2024
FBK15469,241933,9,Excellent,23/04/2024
FBK15470,241934,7,Good,19/06/2024
FBK15471,241935,4,Poor,25/04/2024
FBK15472,241936,7,Good,24/05/2024
FBK15473,241937,4,Poor,17/05/2024
FBK15474,241938,8,Good,13/10/2024
FBK15475,241939,5,Average,10/11/2024
FBK15476,241940,7,Good,14/01/2024
FBK15477,241941,9,Excellent,26/01/2024
FBK15478,241942,8,Good,05/11/2024
FBK15479,241943,4,Poor,15/05/2024
FBK15480,241944,3,Poor,11/11/2024
FBK15481,241945,7,Good,08/04/2024
FBK15482,241946,5,Average,11/12/2024
FBK15483,241947,6,Average,20/02/2024
FBK15484,241948,9,Excellent,23/12/2024
FBK15485,241949,4,Poor,19/08/2024
FBK15486,241950,7,Good,20/11/2024
FBK15487,241951,10,Excellent,13/09/2024
FBK15488,241952,8,Good,01/09/2024
FBK15489,241953,5,Average,11/06/2024
FBK15490,241954,8,Good,05/08/2024
FBK15491,241955,9,Excellent,16/12/2024
FBK15492,241956,7,Good,23/09/2024
FBK15493,241957,7,Good,13/11/2024
FBK15494,241958,10,Excellent,02/07/2024
FBK15495,241959,7,Good,21/02/2024
FBK15496,241960,6,Average,12/09/2024
FBK15497,241961,9,Excellent,24/04/2024
FBK15498,241962,8,Good,10/06/2024
FBK15499,241963,8,Good,15/06/2024
FBK15500,241964,7,Good,05/01/2024
FBK15501,241965,1,Poor,06/10/2024
FBK15502,241966,10,Excellent,19/06/2024
FBK15503,241967,8,Good,25/07/2024
FBK15504,241968,7,Good,18/05/2024
FBK15505,241969,7,Good,13/04/2024
FBK15506,241970,10,Excellent,13/03/2024
FBK15507,241971,6,Average,04/02/2024
FBK15508,241972,8,Good,07/04/2024
FBK15509,241973,6,Average,10/10/2024
FBK15510,241974,7,Good,25/03/2024
FBK15511,241975,10,Excellent,14/09/2024
FBK15512,241976,3,Poor,14/04/2024
FBK15513,241977,7,Good,11/05/2024
FBK15514,241978,10,Excellent,04/11/2024
FBK15515,241979,3,Poor,18/09/2024
FBK15516,241980,7,Good,08/07/2024
FBK15517,241981,8,Good,25/08/2024
FBK15518,241982,7,Good,27/05/2024
FBK15519,241983,4,Poor,28/03/2024
FBK15520,241984,2,Poor,10/07/2024
FBK15521,241985,6,Average,27/09/2024
FBK15522,241986,5,Average,21/08/2024
FBK15523,241987,8,Good,04/11/2024
FBK15524,241988,9,Excellent,21/10/2024
FBK15525,241989,7,Good,14/07/2024
FBK15526,241990,6,Average,01/11/2024
FBK15527,241991,3,Poor,05/04/2024
FBK15528,241992,7,Good,17/10/2024
FBK15529,241993,8,Good,19/10/2024
FBK15530,241994,4,Poor,11/01/2024
FBK15531,241995,5,Average,06/04/2024
FBK15532,241996,8,Good,16/11/2024
FBK15533,241997,7,Good,01/06/2024
FBK15534,241998,7,Good,13/11/2024
FBK15535,241999,3,Poor,28/09/2024
FBK15536,242000,7,Good,15/03/2024
FBK15537,242001,6,Average,28/12/2024
FBK15538,242002,7,Good,16/03/2024
FBK15539,242003,9,Excellent,05/06/2024
FBK15540,242004,6,Average,01/02/2024
FBK15541,242005,10,Excellent,15/10/2024
FBK15542,242006,2,Poor,22/04/2024
FBK15543,242007,3,Poor,08/08/2024
FBK15544,242008,8,Good,17/08/2024
FBK15545,242009,2,Poor,27/10/2024
FBK15546,242010,4,Poor,08/03/2024
FBK15547,242011,8,Good,03/12/2024
FBK15548,242012,8,Good,02/12/2024
FBK15549,242013,7,Good,16/09/2024
FBK15550,242014,8,Good,26/02/2024
FBK15551,242015,9,Excellent,23/05/2024
FBK15552,242016,4,Poor,23/02/2024
FBK15553,242017,7,Good,18/11/2024
FBK15554,242018,9,Excellent,16/08/2024
FBK15555,242019,2,Poor,26/05/2024
FBK15556,242020,4,Poor,25/12/2024
FBK15557,242021,8,Good,13/06/2024
FBK15558,242022,7,Good,21/11/2024
FBK15559,242023,9,Excellent,26/07/2024
FBK15560,242024,2,Poor,05/02/2024
FBK15561,242025,8,Good,25/10/2024
FBK15562,242026,4,Poor,06/12/2024
FBK15563,242027,4,Poor,22/07/2024
FBK15564,242028,2,Poor,08/03/2024
FBK15565,242029,6,Average,09/04/2024
FBK15566,242030,8,Good,21/06/2024
FBK15567,242031,7,Good,23/08/2024
FBK15568,242032,4,Poor,25/04/2024
FBK15569,242033,7,Good,10/06/2024
FBK15570,242034,8,Good,26/06/2024
FBK15571,242035,4,Poor,09/12/2024
FBK15572,242036,7,Good,20/05/2024
FBK15573,242037,8,Good,05/03/2024
FBK15574,242038,5,Average,01/05/2024
FBK15575,242039,8,Good,19/06/2024
FBK15576,242040,6,Average,10/12/2024
FBK15577,242041,8,Good,06/12/2024
FBK15578,242042,10,Excellent,10/11/2024
FBK15579,242043,8,Good,15/12/2024
FBK15580,242044,6,Average,24/03/2024
FBK15581,242045,10,Excellent,20/03/2024
FBK15582,242046,7,Good,09/07/2024
FBK15583,242047,4,Poor,28/01/2024
FBK15584,242048,9,Excellent,10/10/2024
FBK15585,242049,8,Good,01/10/2024
FBK15586,242050,8,Good,24/06/2024
FBK15587,242051,7,Good,28/12/2024
FBK15588,242052,6,Average,16/07/2024
FBK15589,242053,4,Poor,12/03/2024
FBK15590,242054,4,Poor,28/10/2024
FBK15591,242055,6,Average,17/06/2024
FBK15592,242056,8,Good,28/07/2024
FBK15593,242057,7,Good,06/11/2024
FBK15594,242058,6,Average,06/08/2024
FBK15595,242059,9,Excellent,01/07/2024
FBK15596,242060,2,Poor,08/06/2024
FBK15597,242061,3,Poor,08/04/2024
FBK15598,242062,9,Excellent,20/05/2024
FBK15599,242063,7,Good,07/11/2024
FBK15600,242064,8,Good,15/08/2024
FBK15601,242065,1,Poor,01/11/2024
FBK15602,242066,7,Good,24/04/2024
FBK15603,242067,1,Poor,22/06/2024
FBK15604,242068,4,Poor,21/07/2024
FBK15605,242069,3,Poor,17/06/2024
FBK15606,242070,8,Good,18/05/2024
FBK15607,242071,9,Excellent,18/12/2024
FBK15608,242072,6,Average,15/01/2024
FBK15609,242073,8,Good,08/09/2024
FBK15610,242074,8,Good,26/05/2024
FBK15611,242075,8,Good,21/12/2024
FBK15612,242076,5,Average,23/04/2024
FBK15613,242077,7,Good,02/03/2024
FBK15614,242078,7,Good,18/05/2024
FBK15615,242079,6,Average,24/02/2024
FBK15616,242080,10,Excellent,27/12/2024
FBK15617,242081,7,Good,17/03/2024
FBK15618,242082,2,Poor,07/01/2024
FBK15619,242083,5,Average,19/04/2024
FBK15620,242084,7,Good,15/08/2024
FBK15621,242085,10,Excellent,26/09/2024
FBK15622,242086,7,Good,26/06/2024
FBK15623,242087,8,Good,16/04/2024
FBK15624,242088,6,Average,03/08/2024
FBK15625,242089,1,Poor,04/04/2024
FBK15626,242090,5,Average,07/10/2024
FBK15627,242091,4,Poor,10/08/2024
FBK15628,242092,7,Good,19/01/2024
FBK15629,242093,3,Poor,24/02/2024
FBK15630,242094,6,Average,07/11/2024
FBK15631,242095,8,Good,20/11/2024
FBK15632,242096,7,Good,09/01/2024
FBK15633,242097,5,Average,09/10/2024
FBK15634,242098,8,Good,06/11/2024
FBK15635,242099,8,Good,16/09/2024
FBK15636,242100,5,Average,21/05/2024
FBK15637,242101,5,Average,28/05/2024
FBK15638,242102,8,Good,11/04/2024
FBK15639,242103,8,Good,18/11/2024
FBK15640,242104,10,Excellent,21/05/2024
FBK15641,242105,7,Good,25/02/2024
FBK15642,242106,4,Poor,01/08/2024
FBK15643,242107,8,Good,16/09/2024
FBK15644,242108,2,Poor,06/03/2024
FBK15645,242109,7,Good,22/07/2024
FBK15646,242110,5,Average,28/02/2024
FBK15647,242111,6,Average,21/06/2024
FBK15648,242112,6,Average,07/03/2024
FBK15649,242113,8,Good,07/04/2024
FBK15650,242114,8,Good,10/09/2024
FBK15651,242115,2,Poor,16/09/2024
FBK15652,242116,8,Good,10/11/2024
FBK15653,242117,9,Excellent,19/04/2024
FBK15654,242118,4,Poor,06/06/2024
FBK15655,242119,8,Good,26/07/2024
FBK15656,242120,7,Good,20/03/2024
FBK15657,242121,4,Poor,17/06/2024
FBK15658,242122,9,Excellent,20/11/2024
FBK15659,242123,8,Good,09/12/2024
FBK15660,242124,7,Good,16/05/2024
FBK15661,242125,6,Average,05/06/2024
FBK15662,242126,5,Average,24/06/2024
FBK15663,242127,8,Good,11/12/2024
FBK15664,242128,6,Average,14/05/2024
FBK15665,242129,8,Good,25/07/2024
FBK15666,242130,6,Average,25/01/2024
FBK15667,242131,3,Poor,14/01/2024
FBK15668,242132,8,Good,26/11/2024
FBK15669,242133,9,Excellent,25/08/2024
FBK15670,242134,6,Average,27/01/2024
FBK15671,242135,5,Average,22/04/2024
FBK15672,242136,7,Good,27/05/2024
FBK15673,242137,7,Good,11/01/2024
FBK15674,242138,9,Excellent,11/07/2024
FBK15675,242139,4,Poor,24/09/2024
FBK15676,242140,9,Excellent,20/04/2024
FBK15677,242141,7,Good,28/08/2024
FBK15678,242142,6,Average,03/02/2024
FBK15679,242143,4,Poor,11/03/2024
FBK15680,242144,8,Good,19/12/2024
FBK15681,242145,7,Good,25/01/2024
FBK15682,242146,10,Excellent,23/12/2024
FBK15683,242147,5,Average,09/04/2024
FBK15684,242148,4,Poor,13/10/2024
FBK15685,242149,8,Good,02/02/2024
FBK15686,242150,3,Poor,18/05/2024
FBK15687,242151,4,Poor,10/08/2024
FBK15688,242152,9,Excellent,05/08/2024
FBK15689,242153,7,Good,25/06/2024
FBK15690,242154,4,Poor,28/03/2024
FBK15691,242155,6,Average,10/10/2024
FBK15692,242156,9,Excellent,18/04/2024
FBK15693,242157,7,Good,08/08/2024
FBK15694,242158,8,Good,18/10/2024
FBK15695,242159,7,Good,17/09/2024
FBK15696,242160,7,Good,01/12/2024
FBK15697,242161,4,Poor,28/02/2024
FBK15698,242162,10,Excellent,25/06/2024
FBK15699,242163,9,Excellent,07/12/2024
FBK15700,242164,3,Poor,15/06/2024
FBK15701,242165,9,Excellent,12/08/2024
FBK15702,242166,7,Good,22/04/2024
FBK15703,242167,10,Excellent,20/05/2024
FBK15704,242168,7,Good,04/03/2024
FBK15705,242169,9,Excellent,13/07/2024
FBK15706,242170,5,Average,27/01/2024
FBK15707,242171,8,Good,17/01/2024
FBK15708,242172,8,Good,19/01/2024
FBK15709,242173,5,Average,17/01/2024
FBK15710,242174,6,Average,16/09/2024
FBK15711,242175,7,Good,11/10/2024
FBK15712,242176,9,Excellent,03/12/2024
FBK15713,242177,7,Good,18/02/2024
FBK15714,242178,4,Poor,06/09/2024
FBK15715,242179,7,Good,19/02/2024
FBK15716,242180,1,Poor,21/10/2024
FBK15717,242181,10,Excellent,25/02/2024
FBK15718,242182,2,Poor,15/05/2024
FBK15719,242183,7,Good,05/12/2024
FBK15720,242184,8,Good,06/02/2024
FBK15721,242185,2,Poor,15/06/2024
FBK15722,242186,7,Good,24/12/2024
FBK15723,242187,7,Good,13/01/2024
FBK15724,242188,8,Good,01/05/2024
FBK15725,242189,8,Good,01/07/2024
FBK15726,242190,7,Good,11/04/2024
FBK15727,242191,5,Average,09/03/2024
FBK15728,242192,7,Good,22/10/2024
FBK15729,242193,1,Poor,15/09/2024
FBK15730,242194,8,Good,12/10/2024
FBK15731,242195,10,Excellent,07/03/2024
FBK15732,242196,4,Poor,10/04/2024
FBK15733,242197,5,Average,01/02/2024
FBK15734,242198,7,Good,28/10/2024
FBK15735,242199,3,Poor,18/03/2024
FBK15736,242200,7,Good,11/02/2024
FBK15737,242201,6,Average,22/04/2024
FBK15738,242202,8,Good,10/04/2024
FBK15739,242203,9,Excellent,09/07/2024
FBK15740,242204,8,Good,25/04/2024
FBK15741,242205,2,Poor,05/01/2024
FBK15742,242206,7,Good,27/02/2024
FBK15743,242207,8,Good,15/01/2024
FBK15744,242208,9,Excellent,02/07/2024
FBK15745,242209,6,Average,13/08/2024
FBK15746,242210,8,Good,25/04/2024
FBK15747,242211,6,Average,27/10/2024
FBK15748,242212,7,Good,06/02/2024
FBK15749,242213,7,Good,24/10/2024
FBK15750,242214,9,Excellent,06/02/2024
FBK15751,242215,3,Poor,16/02/2024
FBK15752,242216,9,Excellent,24/06/2024
FBK15753,242217,6,Average,07/07/2024
FBK15754,242218,2,Poor,26/02/2024
FBK15755,242219,6,Average,16/06/2024
FBK15756,242220,5,Average,04/09/2024
FBK15757,242221,10,Excellent,01/01/2024
FBK15758,242222,7,Good,13/07/2024
FBK15759,242223,8,Good,12/06/2024
FBK15760,242224,8,Good,14/02/2024
FBK15761,242225,3,Poor,23/04/2024
FBK15762,242226,9,Excellent,21/11/2024
FBK15763,242227,8,Good,01/08/2024
FBK15764,242228,3,Poor,21/12/2024
FBK15765,242229,10,Excellent,05/01/2024
FBK15766,242230,8,Good,19/03/2024
FBK15767,242231,9,Excellent,17/03/2024
FBK15768,242232,4,Poor,23/03/2024
FBK15769,242233,6,Average,02/01/2024
FBK15770,242234,7,Good,28/04/2024
FBK15771,242235,6,Average,20/06/2024
FBK15772,242236,4,Poor,14/03/2024
FBK15773,242237,7,Good,17/03/2024
FBK15774,242238,3,Poor,26/12/2024
FBK15775,242239,8,Good,04/06/2024
FBK15776,242240,5,Average,16/01/2024
FBK15777,242241,10,Excellent,13/05/2024
FBK15778,242242,5,Average,20/05/2024
FBK15779,242243,4,Poor,26/01/2024
FBK15780,242244,7,Good,01/06/2024
FBK15781,242245,10,Excellent,24/01/2024
FBK15782,242246,7,Good,02/07/2024
FBK15783,242247,10,Excellent,25/07/2024
FBK15784,242248,5,Average,17/12/2024
FBK15785,242249,8,Good,04/03/2024
FBK15786,242250,5,Average,08/06/2024
FBK15787,242251,6,Average,03/07/2024
FBK15788,242252,5,Average,15/08/2024
FBK15789,242253,8,Good,15/09/2024
FBK15790,242254,5,Average,26/10/2024
FBK15791,242255,3,Poor,16/05/2024
FBK15792,242256,6,Average,05/05/2024
FBK15793,242257,7,Good,18/11/2024
FBK15794,242258,7,Good,22/10/2024
FBK15795,242259,4,Poor,16/08/2024
FBK15796,242260,8,Good,05/04/2024
FBK15797,242261,8,Good,05/09/2024
FBK15798,242262,7,Good,22/04/2024
FBK15799,242263,5,Average,04/12/2024
FBK15800,242264,7,Good,20/05/2024
FBK15801,242265,8,Good,08/04/2024
FBK15802,242266,10,Excellent,24/03/2024
FBK15803,242267,8,Good,23/06/2024
FBK15804,242268,10,Excellent,19/11/2024
FBK15805,242269,3,Poor,19/09/2024
FBK15806,242270,9,Excellent,11/03/2024
FBK15807,242271,7,Good,22/06/2024
FBK15808,242272,3,Poor,24/10/2024
FBK15809,242273,9,Excellent,26/12/2024
FBK15810,242274,5,Average,02/11/2024
FBK15811,242275,10,Excellent,01/03/2024
FBK15812,242276,4,Poor,02/11/2024
FBK15813,242277,5,Average,13/03/2024
FBK15814,242278,8,Good,19/01/2024
FBK15815,242279,7,Good,28/08/2024
FBK15816,242280,9,Excellent,21/04/2024
FBK15817,242281,7,Good,15/07/2024
FBK15818,242282,7,Good,20/08/2024
FBK15819,242283,5,Average,15/09/2024
FBK15820,242284,10,Excellent,09/12/2024
FBK15821,242285,7,Good,11/06/2024
FBK15822,242286,4,Poor,11/05/2024
FBK15823,242287,6,Average,15/09/2024
FBK15824,242288,6,Average,28/11/2024
FBK15825,242289,7,Good,09/09/2024
FBK15826,242290,5,Average,14/06/2024
FBK15827,242291,3,Poor,05/09/2024
FBK15828,242292,9,Excellent,15/04/2024
FBK15829,242293,5,Average,18/02/2024
FBK15830,242294,10,Excellent,28/03/2024
FBK15831,242295,7,Good,15/05/2024
FBK15832,242296,6,Average,03/09/2024
FBK15833,242297,6,Average,13/03/2024
FBK15834,242298,7,Good,05/04/2024
FBK15835,242299,6,Average,07/01/2024
FBK15836,242300,7,Good,20/09/2024
FBK15837,242301,8,Good,28/10/2024
FBK15838,242302,9,Excellent,02/09/2024
FBK15839,242303,6,Average,18/06/2024
FBK15840,242304,6,Average,17/12/2024
FBK15841,242305,4,Poor,06/06/2024
FBK15842,242306,8,Good,06/11/2024
FBK15843,242307,4,Poor,27/04/2024
FBK15844,242308,5,Average,20/09/2024
FBK15845,242309,7,Good,09/04/2024
FBK15846,242310,10,Excellent,10/07/2024
FBK15847,242311,8,Good,14/09/2024
