enrollment_id,student_id,course_id,lecturer_id,enrollment_date,semester,enrollment_status
ENR18146,241897,LAW1009,LEC1059,10/07/2024,Semester 2,Dropped
ENR18147,241898,SOC1001,LEC1140,12/06/2024,Semester 1,Active
ENR18149,241899,ENG1001,LEC1101,16/07/2024,Semester 2,Active
ENR18150,241901,BUS1006,LEC1031,19/09/2024,Semester 2,Active
ENR18152,241902,BUS1003,LEC1042,16/02/2024,Semester 1,Active
ENR18153,241903,LAW1007,LEC1046,25/12/2024,Semester 2,Active
ENR18155,241904,ARC1003,LEC1134,12/01/2024,Semester 1,Active
ENR18157,241905,SOC1002,LEC1149,03/12/2024,Semester 2,Active
ENR18159,241906,SOC1001,LEC1136,24/05/2024,Semester 1,Dropped
ENR18160,241907,MED1002,LEC1018,01/12/2024,Semester 2,Active
ENR18162,241908,MED1002,LEC1024,31/10/2024,Semester 2,Active
ENR18163,241909,BUS1007,LEC1043,03/06/2024,Semester 1,Active
ENR18164,241910,ENG1005,LEC1102,06/07/2024,Semester 2,Dropped
ENR18166,241911,SCI1010,LEC1082,06/10/2024,Semester 2,Dropped
ENR18167,241912,BUS1004,LEC1038,02/05/2024,Semester 1,Active
ENR18168,241913,MED1005,LEC1028,29/02/2024,Semester 1,Active
ENR18169,241914,SOC1009,LEC1138,13/11/2024,Semester 2,Active
ENR18170,241915,ENG1005,LEC1092,24/04/2024,Semester 1,Active
ENR18171,241916,LAW1008,LEC1055,05/06/2024,Semester 1,Active
ENR18172,241917,AGR1010,LEC1114,04/11/2024,Semester 2,Active
ENR18173,241918,AGR1005,LEC1112,12/12/2024,Semester 2,Dropped
ENR18174,241919,ART1007,LEC1063,06/04/2024,Semester 1,Active
ENR18176,241920,COM1009,LEC1011,21/04/2024,Semester 1,Active
ENR18177,241921,SCI1001,LEC1084,22/12/2024,Semester 2,Active
ENR18179,241922,ARC1001,LEC1127,07/09/2024,Semester 2,Active
ENR18181,241923,MED1001,LEC1016,01/12/2024,Semester 2,Active
ENR18183,241924,ENG1005,LEC1103,02/09/2024,Semester 2,Active
ENR18184,241925,ART1002,LEC1074,16/01/2024,Semester 1,Active
ENR18185,241926,SOC1003,LEC1139,22/03/2024,Semester 1,Active
ENR18186,241927,LAW1005,LEC1058,14/05/2024,Semester 1,Active
ENR18187,241928,COM1004,LEC1008,09/02/2024,Semester 1,Active
ENR18189,241929,SOC1002,LEC1143,20/08/2024,Semester 2,Active
ENR18190,241930,ART1006,LEC1072,30/11/2024,Semester 2,Dropped
ENR18191,241931,BUS1009,LEC1032,12/07/2024,Semester 2,Active
ENR18192,241932,SCI1001,LEC1076,10/04/2024,Semester 1,Dropped
ENR18193,241933,MED1002,LEC1026,09/12/2024,Semester 2,Active
ENR18194,241934,SOC1009,LEC1150,19/12/2024,Semester 2,Dropped
ENR18196,241935,COM1008,LEC1007,23/07/2024,Semester 2,Dropped
ENR18197,241936,COM1002,LEC1006,31/10/2024,Semester 2,Active
ENR18198,241937,AGR1007,LEC1119,22/07/2024,Semester 2,Dropped
ENR18200,241938,BUS1008,LEC1042,24/08/2024,Semester 2,Active
ENR18201,241939,ENG1004,LEC1092,14/12/2024,Semester 2,Active
ENR18202,241940,COM1004,LEC1010,10/09/2024,Semester 2,Active
ENR18203,241941,ARC1004,LEC1121,13/10/2024,Semester 2,Dropped
ENR18205,241942,BUS1008,LEC1044,16/01/2024,Semester 1,Dropped
ENR18207,241943,LAW1007,LEC1060,22/12/2024,Semester 2,Active
ENR18209,241944,SCI1010,LEC1081,03/11/2024,Semester 2,Active
ENR18210,241945,BUS1004,LEC1033,25/09/2024,Semester 2,Active
ENR18212,241946,AGR1001,LEC1111,20/05/2024,Semester 1,Active
ENR18214,241947,AGR1004,LEC1112,13/01/2024,Semester 1,Active
ENR18215,241948,ENG1007,LEC1104,25/03/2024,Semester 1,Active
ENR18217,241949,BUS1006,LEC1037,15/10/2024,Semester 2,Active
ENR18219,241950,LAW1004,LEC1057,30/04/2024,Semester 1,Dropped
ENR18220,241951,SCI1007,LEC1081,22/09/2024,Semester 2,Active
ENR18222,241952,SOC1002,LEC1140,20/02/2024,Semester 1,Dropped
ENR18224,241953,SCI1002,LEC1079,24/02/2024,Semester 1,Dropped
ENR18225,241954,ART1005,LEC1075,27/03/2024,Semester 1,Dropped
ENR18227,241955,ART1006,LEC1069,03/06/2024,Semester 1,Active
ENR18229,241956,MED1001,LEC1021,12/08/2024,Semester 2,Active
ENR18231,241957,ARC1010,LEC1127,05/02/2024,Semester 1,Active
ENR18232,241958,ENG1009,LEC1097,01/03/2024,Semester 1,Active
ENR18234,241959,COM1010,LEC1002,21/09/2024,Semester 2,Active
ENR18236,241960,ART1004,LEC1072,18/11/2024,Semester 2,Active
ENR18238,241961,ENG1005,LEC1094,13/07/2024,Semester 2,Active
ENR18240,241962,MED1002,LEC1020,14/01/2024,Semester 1,Active
ENR18242,241963,LAW1006,LEC1051,17/10/2024,Semester 2,Active
ENR18244,241964,BUS1010,LEC1031,14/02/2024,Semester 1,Active
ENR18245,241965,ARC1003,LEC1123,18/03/2024,Semester 1,Dropped
ENR18247,241966,LAW1005,LEC1056,05/03/2024,Semester 1,Active
ENR18249,241967,ENG1008,LEC1094,30/09/2024,Semester 2,Active
ENR18251,241968,COM1003,LEC1013,26/10/2024,Semester 2,Active
ENR18253,241969,ARC1008,LEC1135,03/07/2024,Semester 2,Active
ENR18255,241970,ARC1009,LEC1133,12/05/2024,Semester 1,Active
ENR18257,241971,BUS1005,LEC1044,30/08/2024,Semester 2,Dropped
ENR18259,241972,ENG1003,LEC1105,19/10/2024,Semester 2,Active
ENR18260,241973,SOC1001,LEC1137,05/06/2024,Semester 1,Active
ENR18262,241974,SCI1005,LEC1085,17/06/2024,Semester 1,Active
ENR18264,241975,SCI1006,LEC1078,31/08/2024,Semester 2,Active
ENR18266,241976,SCI1004,LEC1090,04/02/2024,Semester 1,Dropped
ENR18267,241977,LAW1005,LEC1050,24/08/2024,Semester 2,Active
ENR18268,241978,AGR1005,LEC1108,29/04/2024,Semester 1,Active
ENR18270,241979,BUS1001,LEC1037,22/05/2024,Semester 1,Dropped
ENR18271,241980,ARC1008,LEC1131,24/01/2024,Semester 1,Active
ENR18272,241981,SCI1007,LEC1076,26/08/2024,Semester 2,Active
ENR18273,241982,ARC1008,LEC1132,14/11/2024,Semester 2,Active
ENR18274,241983,SCI1008,LEC1082,08/02/2024,Semester 1,Active
ENR18276,241984,MED1002,LEC1027,27/05/2024,Semester 1,Active
ENR18278,241985,SOC1002,LEC1141,17/03/2024,Semester 1,Active
ENR18280,241986,SOC1002,LEC1141,26/07/2024,Semester 2,Dropped
ENR18282,241987,MED1008,LEC1022,15/06/2024,Semester 1,Dropped
ENR18283,241988,ARC1002,LEC1128,30/12/2024,Semester 2,Dropped
ENR18285,241989,SOC1004,LEC1147,03/02/2024,Semester 1,Dropped
ENR18286,241990,ARC1007,LEC1135,24/09/2024,Semester 2,Active
ENR18287,241991,SOC1003,LEC1150,02/01/2024,Semester 1,Dropped
ENR18288,241992,MED1005,LEC1022,02/03/2024,Semester 1,Active
ENR18289,241993,SCI1002,LEC1080,10/05/2024,Semester 1,Dropped
ENR18291,241994,COM1008,LEC1013,22/10/2024,Semester 2,Dropped
ENR18292,241995,LAW1009,LEC1048,03/06/2024,Semester 1,Dropped
ENR18294,241996,LAW1001,LEC1053,08/12/2024,Semester 2,Dropped
ENR18295,241997,AGR1002,LEC1116,10/09/2024,Semester 2,Dropped
ENR18297,241998,ART1004,LEC1064,29/03/2024,Semester 1,Active
ENR18298,241999,BUS1001,LEC1032,28/11/2024,Semester 2,Active
ENR18299,242000,SOC1007,LEC1138,26/07/2024,Semester 2,Dropped
ENR18300,242001,AGR1009,LEC1112,06/12/2024,Semester 2,Dropped
ENR18301,242002,SOC1004,LEC1136,16/03/2024,Semester 1,Dropped
ENR18303,242003,SCI1009,LEC1077,28/07/2024,Semester 2,Active
ENR18305,242004,SOC1009,LEC1147,01/01/2024,Semester 1,Active
ENR18306,242005,ARC1008,LEC1132,29/08/2024,Semester 2,Active
ENR18307,242006,SCI1008,LEC1076,05/05/2024,Semester 1,Dropped
ENR18308,242007,ENG1008,LEC1101,19/09/2024,Semester 2,Dropped
ENR18309,242008,SOC1007,LEC1148,23/10/2024,Semester 2,Active
ENR18311,242009,LAW1005,LEC1054,18/05/2024,Semester 1,Active
ENR18312,242010,ENG1003,LEC1102,04/06/2024,Semester 1,Dropped
ENR18314,242011,ART1005,LEC1061,31/08/2024,Semester 2,Active
ENR18316,242012,ART1001,LEC1068,09/03/2024,Semester 1,Dropped
ENR18318,242013,SOC1009,LEC1145,18/09/2024,Semester 2,Active
ENR18319,242014,SCI1008,LEC1085,18/05/2024,Semester 1,Dropped
ENR18320,242015,AGR1004,LEC1111,02/01/2024,Semester 1,Active
ENR18322,242016,COM1008,LEC1003,11/08/2024,Semester 2,Active
ENR18323,242017,AGR1009,LEC1109,30/01/2024,Semester 1,Active
ENR18325,242018,BUS1002,LEC1045,09/07/2024,Semester 2,Dropped
ENR18327,242019,SOC1007,LEC1148,12/05/2024,Semester 1,Active
ENR18329,242020,SCI1006,LEC1084,24/06/2024,Semester 1,Active
ENR18330,242021,LAW1005,LEC1053,23/07/2024,Semester 2,Dropped
ENR18331,242022,MED1006,LEC1018,24/06/2024,Semester 1,Active
ENR18333,242023,SOC1003,LEC1148,02/07/2024,Semester 2,Active
ENR18334,242024,SOC1003,LEC1150,27/07/2024,Semester 2,Active
ENR18336,242025,BUS1008,LEC1035,07/03/2024,Semester 1,Active
ENR18337,242026,ARC1010,LEC1127,22/03/2024,Semester 1,Active
ENR18339,242027,BUS1004,LEC1036,23/10/2024,Semester 2,Active
ENR18340,242028,COM1005,LEC1004,27/04/2024,Semester 1,Dropped
ENR18341,242029,COM1001,LEC1009,20/12/2024,Semester 2,Active
ENR18342,242030,ARC1004,LEC1124,08/05/2024,Semester 1,Active
ENR18343,242031,SOC1006,LEC1143,06/01/2024,Semester 1,Active
ENR18344,242032,BUS1005,LEC1034,10/04/2024,Semester 1,Active
ENR18345,242033,ENG1009,LEC1095,06/07/2024,Semester 2,Dropped
ENR18346,242034,MED1007,LEC1021,26/11/2024,Semester 2,Dropped
ENR18347,242035,LAW1005,LEC1053,22/04/2024,Semester 1,Dropped
ENR18348,242036,AGR1006,LEC1114,29/12/2024,Semester 2,Active
ENR18349,242037,ENG1002,LEC1097,19/10/2024,Semester 2,Dropped
ENR18350,242038,ARC1004,LEC1131,16/07/2024,Semester 2,Active
ENR18351,242039,SOC1001,LEC1141,06/06/2024,Semester 1,Active
ENR18353,242040,ART1008,LEC1068,06/12/2024,Semester 2,Active
ENR18354,242041,AGR1010,LEC1116,21/03/2024,Semester 1,Dropped
ENR18356,242042,ARC1001,LEC1134,18/08/2024,Semester 2,Active
ENR18357,242043,ENG1007,LEC1099,04/07/2024,Semester 2,Active
ENR18359,242044,BUS1009,LEC1040,21/08/2024,Semester 2,Dropped
ENR18360,242045,ARC1007,LEC1124,11/02/2024,Semester 1,Active
ENR18361,242046,LAW1001,LEC1048,18/02/2024,Semester 1,Active
ENR18362,242047,ART1005,LEC1073,04/07/2024,Semester 2,Active
ENR18364,242048,COM1002,LEC1007,11/08/2024,Semester 2,Dropped
ENR18366,242049,SCI1002,LEC1086,22/08/2024,Semester 2,Active
ENR18367,242050,ENG1004,LEC1097,29/08/2024,Semester 2,Active
ENR18369,242051,MED1009,LEC1024,25/10/2024,Semester 2,Active
ENR18370,242052,SOC1004,LEC1136,28/04/2024,Semester 1,Active
ENR18371,242053,LAW1010,LEC1048,28/08/2024,Semester 2,Dropped
ENR18372,242054,MED1010,LEC1017,15/06/2024,Semester 1,Active
ENR18373,242055,LAW1001,LEC1060,12/12/2024,Semester 2,Dropped
ENR18375,242056,AGR1007,LEC1115,11/05/2024,Semester 1,Active
ENR18376,242057,COM1001,LEC1004,11/10/2024,Semester 2,Active
ENR18378,242058,SCI1006,LEC1088,05/12/2024,Semester 2,Active
ENR18380,242059,BUS1008,LEC1031,28/01/2024,Semester 1,Active
ENR18382,242060,SOC1005,LEC1148,27/08/2024,Semester 2,Active
ENR18383,242061,ARC1006,LEC1127,23/04/2024,Semester 1,Active
ENR18385,242062,SOC1003,LEC1147,05/04/2024,Semester 1,Active
ENR18386,242063,LAW1007,LEC1060,15/09/2024,Semester 2,Dropped
ENR18387,242064,AGR1003,LEC1109,02/11/2024,Semester 2,Active
ENR18389,242065,AGR1005,LEC1107,18/01/2024,Semester 1,Active
ENR18390,242066,AGR1001,LEC1114,08/08/2024,Semester 2,Dropped
ENR18392,242067,SOC1006,LEC1138,30/07/2024,Semester 2,Active
ENR18393,242068,SOC1007,LEC1143,12/10/2024,Semester 2,Active
ENR18395,242069,ARC1001,LEC1125,16/02/2024,Semester 1,Dropped
ENR18397,242070,ENG1004,LEC1092,31/07/2024,Semester 2,Active
ENR18398,242071,ARC1002,LEC1129,25/02/2024,Semester 1,Active
ENR18400,242072,SCI1004,LEC1082,21/10/2024,Semester 2,Active
ENR18402,242073,ENG1010,LEC1098,08/10/2024,Semester 2,Active
ENR18403,242074,MED1007,LEC1024,20/10/2024,Semester 2,Active
ENR18405,242075,MED1002,LEC1024,07/04/2024,Semester 1,Dropped
ENR18407,242076,MED1002,LEC1025,27/09/2024,Semester 2,Active
ENR18409,242077,COM1006,LEC1010,25/07/2024,Semester 2,Active
ENR18411,242078,BUS1001,LEC1042,14/06/2024,Semester 1,Active
ENR18413,242079,SCI1001,LEC1088,07/11/2024,Semester 2,Active
ENR18415,242080,ART1006,LEC1065,27/09/2024,Semester 2,Dropped
ENR18416,242081,BUS1003,LEC1032,05/04/2024,Semester 1,Active
ENR18418,242082,ENG1005,LEC1098,02/02/2024,Semester 1,Active
ENR18419,242083,BUS1007,LEC1036,07/06/2024,Semester 1,Dropped
ENR18420,242084,ART1009,LEC1067,01/01/2024,Semester 1,Active
ENR18422,242085,SCI1002,LEC1080,13/08/2024,Semester 2,Active
ENR18424,242086,SCI1005,LEC1077,05/04/2024,Semester 1,Active
ENR18425,242087,ART1004,LEC1061,01/05/2024,Semester 1,Dropped
ENR18426,242088,ART1005,LEC1069,28/07/2024,Semester 2,Active
ENR18428,242089,LAW1009,LEC1047,09/06/2024,Semester 1,Active
ENR18429,242090,BUS1008,LEC1036,08/03/2024,Semester 1,Dropped
ENR18430,242091,COM1001,LEC1002,24/04/2024,Semester 1,Active
ENR18432,242092,AGR1006,LEC1111,03/09/2024,Semester 2,Active
ENR18433,242093,MED1004,LEC1030,16/01/2024,Semester 1,Active
ENR18434,242094,LAW1008,LEC1058,30/06/2024,Semester 1,Dropped
ENR18435,242095,ENG1010,LEC1092,10/07/2024,Semester 2,Active
ENR18436,242096,SOC1006,LEC1150,30/11/2024,Semester 2,Active
ENR18438,242097,SCI1002,LEC1086,10/07/2024,Semester 2,Active
ENR18439,242098,ART1004,LEC1062,21/10/2024,Semester 2,Active
ENR18441,242099,ENG1009,LEC1098,11/02/2024,Semester 1,Dropped
ENR18443,242100,ENG1009,LEC1091,24/11/2024,Semester 2,Active
ENR18444,242101,AGR1007,LEC1119,14/04/2024,Semester 1,Active
ENR18445,242102,COM1003,LEC1008,25/12/2024,Semester 2,Active
ENR18447,242103,BUS1007,LEC1044,12/03/2024,Semester 1,Active
ENR18448,242104,LAW1006,LEC1055,29/06/2024,Semester 1,Active
ENR18449,242105,COM1006,LEC1010,15/05/2024,Semester 1,Active
ENR18450,242106,BUS1008,LEC1038,12/12/2024,Semester 2,Active
ENR18451,242107,ENG1004,LEC1096,24/09/2024,Semester 2,Active
ENR18453,242108,ART1010,LEC1067,24/02/2024,Semester 1,Active
ENR18454,242109,SCI1004,LEC1088,08/03/2024,Semester 1,Active
ENR18455,242110,COM1008,LEC1007,30/10/2024,Semester 2,Active
ENR18456,242111,SCI1005,LEC1081,08/09/2024,Semester 2,Active
ENR18457,242112,MED1005,LEC1017,10/10/2024,Semester 2,Dropped
ENR18458,242113,ARC1003,LEC1122,04/10/2024,Semester 2,Active
ENR18459,242114,ARC1006,LEC1132,08/03/2024,Semester 1,Active
ENR18460,242115,BUS1006,LEC1031,03/04/2024,Semester 1,Active
ENR18461,242116,AGR1005,LEC1119,17/09/2024,Semester 2,Dropped
ENR18463,242117,MED1010,LEC1019,28/02/2024,Semester 1,Active
ENR18465,242118,COM1003,LEC1015,25/10/2024,Semester 2,Dropped
ENR18466,242119,AGR1004,LEC1118,26/07/2024,Semester 2,Active
ENR18467,242120,ART1006,LEC1061,25/06/2024,Semester 1,Active
ENR18469,242121,SCI1005,LEC1076,22/09/2024,Semester 2,Active
ENR18470,242122,LAW1006,LEC1058,22/02/2024,Semester 1,Active
ENR18472,242123,ARC1009,LEC1130,12/09/2024,Semester 2,Active
ENR18473,242124,COM1005,LEC1013,09/10/2024,Semester 2,Active
ENR18475,242125,LAW1006,LEC1055,29/06/2024,Semester 1,Active
ENR18477,242126,SCI1003,LEC1089,08/03/2024,Semester 1,Dropped
ENR18478,242127,ART1004,LEC1067,09/08/2024,Semester 2,Active
ENR18480,242128,ENG1003,LEC1095,13/03/2024,Semester 1,Active
ENR18481,242129,LAW1010,LEC1048,06/12/2024,Semester 2,Active
ENR18482,242130,AGR1010,LEC1111,20/08/2024,Semester 2,Dropped
ENR18484,242131,SCI1009,LEC1082,18/07/2024,Semester 2,Active
ENR18486,242132,MED1003,LEC1022,26/05/2024,Semester 1,Dropped
ENR18487,242133,ENG1008,LEC1101,24/07/2024,Semester 2,Active
ENR18488,242134,LAW1008,LEC1056,30/12/2024,Semester 2,Dropped
ENR18490,242135,ARC1008,LEC1127,07/03/2024,Semester 1,Dropped
ENR18491,242136,MED1001,LEC1017,18/07/2024,Semester 2,Dropped
ENR18493,242137,COM1002,LEC1013,07/04/2024,Semester 1,Active
ENR18495,242138,AGR1001,LEC1115,19/11/2024,Semester 2,Dropped
ENR18497,242139,ART1008,LEC1067,21/03/2024,Semester 1,Dropped
ENR18499,242140,BUS1001,LEC1032,05/07/2024,Semester 2,Dropped
ENR18500,242141,BUS1007,LEC1032,16/03/2024,Semester 1,Active
ENR18501,242142,LAW1006,LEC1048,13/04/2024,Semester 1,Active
ENR18502,242143,ART1004,LEC1074,18/07/2024,Semester 2,Active
ENR18503,242144,ENG1007,LEC1096,24/09/2024,Semester 2,Active
ENR18504,242145,COM1009,LEC1008,02/04/2024,Semester 1,Active
ENR18506,242146,COM1002,LEC1011,03/07/2024,Semester 2,Active
ENR18507,242147,BUS1006,LEC1043,14/02/2024,Semester 1,Active
ENR18509,242148,SCI1003,LEC1076,17/06/2024,Semester 1,Active
ENR18511,242149,MED1007,LEC1027,30/12/2024,Semester 2,Active
ENR18512,242150,AGR1008,LEC1107,16/03/2024,Semester 1,Active
ENR18513,242151,SOC1006,LEC1139,25/02/2024,Semester 1,Active
ENR18515,242152,ENG1009,LEC1105,05/09/2024,Semester 2,Active
ENR18516,242153,ARC1009,LEC1135,10/04/2024,Semester 1,Dropped
ENR18518,242154,COM1006,LEC1013,17/03/2024,Semester 1,Active
ENR18520,242155,MED1002,LEC1019,08/09/2024,Semester 2,Active
ENR18521,242156,ARC1004,LEC1121,22/01/2024,Semester 1,Dropped
ENR18522,242157,LAW1010,LEC1048,28/07/2024,Semester 2,Active
ENR18523,242158,ENG1007,LEC1103,11/11/2024,Semester 2,Dropped
ENR18525,242159,SCI1008,LEC1080,26/06/2024,Semester 1,Active
ENR18527,242160,BUS1006,LEC1042,09/09/2024,Semester 2,Active
ENR18528,242161,LAW1010,LEC1050,05/04/2024,Semester 1,Active
ENR18530,242162,COM1009,LEC1015,26/08/2024,Semester 2,Active
ENR18531,242163,ART1003,LEC1061,07/05/2024,Semester 1,Active
ENR18532,242164,ART1007,LEC1064,10/10/2024,Semester 2,Active
ENR18534,242165,SCI1007,LEC1082,30/08/2024,Semester 2,Dropped
ENR18536,242166,ENG1010,LEC1099,10/09/2024,Semester 2,Active
ENR18537,242167,SOC1001,LEC1147,13/09/2024,Semester 2,Dropped
ENR18539,242168,ARC1001,LEC1128,09/06/2024,Semester 1,Active
ENR18540,242169,ARC1008,LEC1134,20/04/2024,Semester 1,Dropped
ENR18541,242170,AGR1008,LEC1109,22/02/2024,Semester 1,Active
ENR18543,242171,MED1007,LEC1017,02/12/2024,Semester 2,Active
ENR18545,242172,LAW1004,LEC1049,02/01/2024,Semester 1,Active
ENR18547,242173,LAW1007,LEC1051,13/03/2024,Semester 1,Dropped
ENR18549,242174,LAW1005,LEC1060,14/04/2024,Semester 1,Active
ENR18551,242175,MED1006,LEC1026,04/07/2024,Semester 2,Active
ENR18552,242176,LAW1002,LEC1060,21/05/2024,Semester 1,Dropped
ENR18553,242177,AGR1010,LEC1112,11/11/2024,Semester 2,Dropped
ENR18554,242178,MED1002,LEC1016,24/01/2024,Semester 1,Active
ENR18555,242179,BUS1009,LEC1035,03/06/2024,Semester 1,Dropped
ENR18557,242180,ARC1001,LEC1122,28/09/2024,Semester 2,Active
ENR18559,242181,MED1005,LEC1021,20/10/2024,Semester 2,Active
ENR18560,242182,AGR1008,LEC1110,21/04/2024,Semester 1,Dropped
ENR18562,242183,LAW1007,LEC1055,24/01/2024,Semester 1,Active
ENR18564,242184,BUS1010,LEC1044,04/11/2024,Semester 2,Active
ENR18565,242185,AGR1002,LEC1106,12/08/2024,Semester 2,Active
ENR18567,242186,SOC1004,LEC1150,25/09/2024,Semester 2,Active
ENR18569,242187,ENG1001,LEC1102,11/09/2024,Semester 2,Active
ENR18571,242188,ART1010,LEC1067,29/06/2024,Semester 1,Dropped
ENR18573,242189,SOC1002,LEC1138,23/03/2024,Semester 1,Active
ENR18575,242190,AGR1005,LEC1119,18/04/2024,Semester 1,Dropped
ENR18576,242191,ENG1002,LEC1099,13/05/2024,Semester 1,Dropped
ENR18577,242192,SCI1005,LEC1080,28/12/2024,Semester 2,Active
ENR18578,242193,BUS1006,LEC1044,06/01/2024,Semester 1,Active
ENR18579,242194,ARC1003,LEC1130,08/08/2024,Semester 2,Active
ENR18581,242195,ARC1005,LEC1127,17/01/2024,Semester 1,Active
ENR18583,242196,BUS1006,LEC1035,30/11/2024,Semester 2,Active
ENR18584,242197,ART1004,LEC1069,21/05/2024,Semester 1,Active
ENR18585,242198,ENG1007,LEC1101,07/06/2024,Semester 1,Dropped
ENR18586,242199,MED1003,LEC1018,13/05/2024,Semester 1,Active
ENR18588,242200,AGR1002,LEC1116,15/02/2024,Semester 1,Dropped
ENR18590,242201,ART1009,LEC1065,16/11/2024,Semester 2,Active
ENR18591,242202,ARC1009,LEC1127,22/06/2024,Semester 1,Active
ENR18592,242203,SOC1005,LEC1149,09/10/2024,Semester 2,Active
ENR18594,242204,AGR1010,LEC1109,12/09/2024,Semester 2,Active
ENR18595,242205,BUS1007,LEC1043,28/07/2024,Semester 2,Active
ENR18596,242206,ART1004,LEC1070,11/09/2024,Semester 2,Active
ENR18598,242207,ENG1001,LEC1098,06/07/2024,Semester 2,Active
ENR18600,242208,BUS1007,LEC1044,07/06/2024,Semester 1,Active
ENR18601,242209,LAW1003,LEC1055,07/02/2024,Semester 1,Active
ENR18603,242210,BUS1003,LEC1037,08/09/2024,Semester 2,Active
ENR18605,242211,SCI1002,LEC1077,05/07/2024,Semester 2,Active
ENR18607,242212,AGR1009,LEC1107,20/06/2024,Semester 1,Active
ENR18608,242213,LAW1010,LEC1050,03/04/2024,Semester 1,Active
ENR18609,242214,LAW1003,LEC1053,12/11/2024,Semester 2,Active
ENR18611,242215,COM1001,LEC1014,25/09/2024,Semester 2,Dropped
ENR18612,242216,ART1010,LEC1073,08/05/2024,Semester 1,Dropped
ENR18613,242217,LAW1010,LEC1059,17/11/2024,Semester 2,Active
ENR18614,242218,ENG1002,LEC1094,28/09/2024,Semester 2,Active
ENR18616,242219,ARC1006,LEC1124,17/07/2024,Semester 2,Dropped
ENR18618,242220,COM1006,LEC1013,02/04/2024,Semester 1,Active
ENR18619,242221,BUS1004,LEC1037,05/06/2024,Semester 1,Active
ENR18621,242222,AGR1003,LEC1115,12/08/2024,Semester 2,Active
ENR18623,242223,ARC1006,LEC1134,26/11/2024,Semester 2,Active
ENR18624,242224,ARC1008,LEC1128,12/11/2024,Semester 2,Active
ENR18626,242225,MED1006,LEC1017,14/12/2024,Semester 2,Active
ENR18627,242226,ARC1007,LEC1130,19/02/2024,Semester 1,Dropped
ENR18629,242227,COM1001,LEC1014,27/10/2024,Semester 2,Dropped
ENR18631,242228,COM1005,LEC1015,25/09/2024,Semester 2,Active
ENR18632,242229,BUS1006,LEC1036,13/09/2024,Semester 2,Dropped
ENR18634,242230,ARC1010,LEC1135,09/04/2024,Semester 1,Dropped
ENR18635,242231,LAW1005,LEC1060,11/09/2024,Semester 2,Active
ENR18637,242232,SCI1001,LEC1089,09/09/2024,Semester 2,Dropped
ENR18639,242233,SOC1005,LEC1141,22/09/2024,Semester 2,Dropped
ENR18641,242234,AGR1005,LEC1116,15/05/2024,Semester 1,Dropped
ENR18643,242235,LAW1006,LEC1059,14/08/2024,Semester 2,Active
ENR18644,242236,ARC1003,LEC1121,22/11/2024,Semester 2,Active
ENR18646,242237,ENG1004,LEC1093,03/11/2024,Semester 2,Active
ENR18648,242238,BUS1010,LEC1041,15/11/2024,Semester 2,Active
ENR18650,242239,ART1005,LEC1065,10/10/2024,Semester 2,Active
ENR18652,242240,BUS1010,LEC1039,20/04/2024,Semester 1,Active
ENR18654,242241,BUS1004,LEC1042,06/11/2024,Semester 2,Active
ENR18655,242242,SCI1003,LEC1085,13/07/2024,Semester 2,Active
ENR18656,242243,ARC1010,LEC1135,21/05/2024,Semester 1,Active
ENR18657,242244,BUS1009,LEC1038,17/04/2024,Semester 1,Active
ENR18659,242245,BUS1008,LEC1033,27/12/2024,Semester 2,Active
ENR18661,242246,SCI1003,LEC1081,21/09/2024,Semester 2,Active
ENR18662,242247,ARC1001,LEC1130,09/08/2024,Semester 2,Active
ENR18664,242248,LAW1006,LEC1056,06/08/2024,Semester 2,Active
ENR18666,242249,LAW1002,LEC1049,10/03/2024,Semester 1,Dropped
ENR18667,242250,AGR1004,LEC1115,30/08/2024,Semester 2,Active
ENR18668,242251,ART1003,LEC1070,16/03/2024,Semester 1,Active
ENR18669,242252,COM1009,LEC1001,15/02/2024,Semester 1,Active
ENR18671,242253,ENG1002,LEC1103,30/09/2024,Semester 2,Active
ENR18672,242254,MED1005,LEC1022,02/06/2024,Semester 1,Active
ENR18674,242255,BUS1006,LEC1039,10/04/2024,Semester 1,Active
ENR18676,242256,BUS1008,LEC1045,13/06/2024,Semester 1,Dropped
ENR18678,242257,ART1004,LEC1061,25/06/2024,Semester 1,Active
ENR18679,242258,COM1005,LEC1003,27/08/2024,Semester 2,Active
