grade_id,enrollment_id,student_id,course_id,grade_source,score,grade,grade_date
GRD31863,ENR18190,241930,ART1006,Midterm,73,B-,16/02/2025
GRD31864,ENR18190,241930,ART1006,Final Exam,85,A-,08/04/2025
GRD31865,ENR18191,241931,BUS1009,Quiz,84,B+,18/08/2024
GRD31866,ENR18191,241931,BUS1009,Assignment,100,A+,09/09/2024
GRD31867,ENR18191,241931,BUS1009,Midterm,53,D,02/10/2024
GRD31868,ENR18191,241931,BUS1009,Final Exam,71,B-,18/11/2024
GRD31869,ENR18192,241932,SCI1001,Quiz,59,C-,22/05/2024
GRD31870,ENR18192,241932,SCI1001,Assignment,43,D,11/06/2024
GRD31871,ENR18192,241932,SCI1001,Midterm,59,C-,08/07/2024
GRD31872,ENR18192,241932,SCI1001,Final Exam,51,D,13/08/2024
GRD31873,ENR18193,241933,MED1002,Quiz,69,C+,15/01/2025
GRD31874,ENR18193,241933,MED1002,Assignment,79,B,03/02/2025
GRD31875,ENR18193,241933,MED1002,Midterm,65,C+,24/02/2025
GRD31876,ENR18193,241933,MED1002,Final Exam,63,C,18/04/2025
GRD31877,ENR18194,241934,SOC1009,Quiz,71,B-,24/01/2025
GRD31878,ENR18194,241934,SOC1009,Assignment,89,A-,20/02/2025
GRD31879,ENR18194,241934,SOC1009,Midterm,66,C+,15/03/2025
GRD31880,ENR18194,241934,SOC1009,Final Exam,77,B,01/05/2025
GRD31881,ENR18196,241935,COM1008,Quiz,65,C+,01/09/2024
GRD31882,ENR18196,241935,COM1008,Assignment,86,A-,22/09/2024
GRD31883,ENR18196,241935,COM1008,Midterm,75,B,13/10/2024
GRD31884,ENR18196,241935,COM1008,Final Exam,94,A,04/12/2024
GRD31885,ENR18197,241936,COM1002,Quiz,68,C+,05/12/2024
GRD31886,ENR18197,241936,COM1002,Assignment,87,A-,27/12/2024
GRD31887,ENR18197,241936,COM1002,Midterm,75,B,23/01/2025
GRD31888,ENR18197,241936,COM1002,Final Exam,87,A-,07/03/2025
GRD31889,ENR18198,241937,AGR1007,Quiz,66,C+,01/09/2024
GRD31890,ENR18198,241937,AGR1007,Assignment,88,A-,10/09/2024
GRD31891,ENR18198,241937,AGR1007,Midterm,42,D,10/10/2024
GRD31892,ENR18198,241937,AGR1007,Final Exam,41,D,27/11/2024
GRD31893,ENR18200,241938,BUS1008,Quiz,56,C-,05/10/2024
GRD31894,ENR18200,241938,BUS1008,Assignment,73,B-,22/10/2024
GRD31895,ENR18200,241938,BUS1008,Midterm,58,C-,19/11/2024
GRD31896,ENR18200,241938,BUS1008,Final Exam,55,C-,05/01/2025
GRD31897,ENR18201,241939,ENG1004,Quiz,72,B-,19/01/2025
GRD31898,ENR18201,241939,ENG1004,Assignment,78,B,08/02/2025
GRD31899,ENR18201,241939,ENG1004,Midterm,87,A-,27/02/2025
GRD31900,ENR18201,241939,ENG1004,Final Exam,64,C,27/04/2025
GRD31901,ENR18202,241940,COM1004,Quiz,94,A,23/10/2024
GRD31902,ENR18202,241940,COM1004,Assignment,75,B,01/11/2024
GRD31903,ENR18202,241940,COM1004,Midterm,52,D,08/12/2024
GRD31904,ENR18202,241940,COM1004,Final Exam,92,A,09/01/2025
GRD31905,ENR18203,241941,ARC1004,Quiz,60,C,22/11/2024
GRD31906,ENR18203,241941,ARC1004,Assignment,68,C+,12/12/2024
GRD31907,ENR18203,241941,ARC1004,Midterm,66,C+,08/01/2025
GRD31908,ENR18203,241941,ARC1004,Final Exam,69,C+,24/02/2025
GRD31909,ENR18205,241942,BUS1008,Quiz,37,F,26/02/2024
GRD31910,ENR18205,241942,BUS1008,Assignment,82,B+,15/03/2024
GRD31911,ENR18205,241942,BUS1008,Midterm,75,B,05/04/2024
GRD31912,ENR18205,241942,BUS1008,Final Exam,77,B,21/05/2024
GRD31913,ENR18207,241943,LAW1007,Quiz,73,B-,21/01/2025
GRD31914,ENR18207,241943,LAW1007,Assignment,78,B,13/02/2025
GRD31915,ENR18207,241943,LAW1007,Midterm,65,C+,14/03/2025
GRD31916,ENR18207,241943,LAW1007,Final Exam,69,C+,02/05/2025
GRD31917,ENR18209,241944,SCI1010,Quiz,54,D,15/12/2024
GRD31918,ENR18209,241944,SCI1010,Assignment,86,A-,25/12/2024
GRD31919,ENR18209,241944,SCI1010,Midterm,55,C-,22/01/2025
GRD31920,ENR18209,241944,SCI1010,Final Exam,73,B-,15/03/2025
GRD31921,ENR18210,241945,BUS1004,Quiz,64,C,26/10/2024
GRD31922,ENR18210,241945,BUS1004,Assignment,77,B,18/11/2024
GRD31923,ENR18210,241945,BUS1004,Midterm,87,A-,09/12/2024
GRD31924,ENR18210,241945,BUS1004,Final Exam,74,B-,31/01/2025
GRD31925,ENR18212,241946,AGR1001,Quiz,77,B,20/06/2024
GRD31926,ENR18212,241946,AGR1001,Assignment,63,C,21/07/2024
GRD31927,ENR18212,241946,AGR1001,Midterm,74,B-,12/08/2024
GRD31928,ENR18212,241946,AGR1001,Final Exam,67,C+,30/09/2024
GRD31929,ENR18214,241947,AGR1004,Quiz,73,B-,16/02/2024
GRD31930,ENR18214,241947,AGR1004,Assignment,67,C+,16/03/2024
GRD31931,ENR18214,241947,AGR1004,Midterm,70,B-,06/04/2024
GRD31932,ENR18214,241947,AGR1004,Final Exam,58,C-,26/05/2024
GRD31933,ENR18215,241948,ENG1007,Quiz,58,C-,01/05/2024
GRD31934,ENR18215,241948,ENG1007,Assignment,60,C,22/05/2024
GRD31935,ENR18215,241948,ENG1007,Midterm,72,B-,16/06/2024
GRD31936,ENR18215,241948,ENG1007,Final Exam,70,B-,24/07/2024
GRD31937,ENR18217,241949,BUS1006,Quiz,83,B+,16/11/2024
GRD31938,ENR18217,241949,BUS1006,Assignment,85,A-,17/12/2024
GRD31939,ENR18217,241949,BUS1006,Midterm,86,A-,05/01/2025
GRD31940,ENR18217,241949,BUS1006,Final Exam,44,D,13/02/2025
GRD31941,ENR18219,241950,LAW1004,Quiz,65,C+,06/06/2024
GRD31942,ENR18219,241950,LAW1004,Assignment,62,C,01/07/2024
GRD31943,ENR18219,241950,LAW1004,Midterm,64,C,23/07/2024
GRD31944,ENR18219,241950,LAW1004,Final Exam,82,B+,08/09/2024
GRD31945,ENR18220,241951,SCI1007,Quiz,87,A-,03/11/2024
GRD31946,ENR18220,241951,SCI1007,Assignment,59,C-,24/11/2024
GRD31947,ENR18220,241951,SCI1007,Midterm,70,B-,08/12/2024
GRD31948,ENR18220,241951,SCI1007,Final Exam,48,D,21/01/2025
GRD31949,ENR18222,241952,SOC1002,Quiz,99,A+,31/03/2024
GRD31950,ENR18222,241952,SOC1002,Assignment,75,B,10/04/2024
GRD31951,ENR18222,241952,SOC1002,Midterm,57,C-,11/05/2024
GRD31952,ENR18222,241952,SOC1002,Final Exam,46,D,26/06/2024
GRD31953,ENR18224,241953,SCI1002,Quiz,60,C,01/04/2024
GRD31954,ENR18224,241953,SCI1002,Assignment,94,A,28/04/2024
GRD31955,ENR18224,241953,SCI1002,Midterm,51,D,22/05/2024
GRD31956,ENR18224,241953,SCI1002,Final Exam,95,A+,27/06/2024
GRD31957,ENR18225,241954,ART1005,Quiz,61,C,29/04/2024
GRD31958,ENR18225,241954,ART1005,Assignment,95,A+,21/05/2024
GRD31959,ENR18225,241954,ART1005,Midterm,68,C+,22/06/2024
GRD31960,ENR18225,241954,ART1005,Final Exam,94,A,05/08/2024
GRD31961,ENR18227,241955,ART1006,Quiz,75,B,13/07/2024
GRD31962,ENR18227,241955,ART1006,Assignment,73,B-,23/07/2024
GRD31963,ENR18227,241955,ART1006,Midterm,76,B,20/08/2024
GRD31964,ENR18227,241955,ART1006,Final Exam,58,C-,12/10/2024
GRD31965,ENR18229,241956,MED1001,Quiz,63,C,16/09/2024
GRD31966,ENR18229,241956,MED1001,Assignment,42,D,15/10/2024
GRD31967,ENR18229,241956,MED1001,Midterm,61,C,31/10/2024
GRD31968,ENR18229,241956,MED1001,Final Exam,50,D,23/12/2024
GRD31969,ENR18231,241957,ARC1010,Quiz,71,B-,15/03/2024
GRD31970,ENR18231,241957,ARC1010,Assignment,57,C-,29/03/2024
GRD31971,ENR18231,241957,ARC1010,Midterm,63,C,20/04/2024
GRD31972,ENR18231,241957,ARC1010,Final Exam,86,A-,13/06/2024
GRD31973,ENR18232,241958,ENG1009,Quiz,68,C+,07/04/2024
GRD31974,ENR18232,241958,ENG1009,Assignment,71,B-,03/05/2024
GRD31975,ENR18232,241958,ENG1009,Midterm,84,B+,16/05/2024
GRD31976,ENR18232,241958,ENG1009,Final Exam,62,C,01/07/2024
GRD31977,ENR18234,241959,COM1010,Quiz,62,C,29/10/2024
GRD31978,ENR18234,241959,COM1010,Assignment,94,A,22/11/2024
GRD31979,ENR18234,241959,COM1010,Midterm,67,C+,08/12/2024
GRD31980,ENR18234,241959,COM1010,Final Exam,60,C,28/01/2025
GRD31981,ENR18236,241960,ART1004,Quiz,39,F,21/12/2024
GRD31982,ENR18236,241960,ART1004,Assignment,91,A,20/01/2025
GRD31983,ENR18236,241960,ART1004,Midterm,65,C+,15/02/2025
GRD31984,ENR18236,241960,ART1004,Final Exam,61,C,27/03/2025
GRD31985,ENR18238,241961,ENG1005,Quiz,57,C-,22/08/2024
GRD31986,ENR18238,241961,ENG1005,Assignment,85,A-,02/09/2024
GRD31987,ENR18238,241961,ENG1005,Midterm,73,B-,28/09/2024
GRD31988,ENR18238,241961,ENG1005,Final Exam,81,B+,10/11/2024
GRD31989,ENR18240,241962,MED1002,Quiz,44,D,23/02/2024
GRD31990,ENR18240,241962,MED1002,Assignment,72,B-,10/03/2024
GRD31991,ENR18240,241962,MED1002,Midterm,74,B-,10/04/2024
GRD31992,ENR18240,241962,MED1002,Final Exam,59,C-,17/05/2024
GRD31993,ENR18242,241963,LAW1006,Quiz,80,B+,27/11/2024
GRD31994,ENR18242,241963,LAW1006,Assignment,81,B+,15/12/2024
GRD31995,ENR18242,241963,LAW1006,Midterm,80,B+,05/01/2025
GRD31996,ENR18242,241963,LAW1006,Final Exam,44,D,15/02/2025
GRD31997,ENR18244,241964,BUS1010,Quiz,93,A,18/03/2024
GRD31998,ENR18244,241964,BUS1010,Assignment,72,B-,14/04/2024
GRD31999,ENR18244,241964,BUS1010,Midterm,58,C-,01/05/2024
GRD32000,ENR18244,241964,BUS1010,Final Exam,61,C,15/06/2024
GRD32001,ENR18245,241965,ARC1003,Quiz,86,A-,22/04/2024
GRD32002,ENR18245,241965,ARC1003,Assignment,71,B-,08/05/2024
GRD32003,ENR18245,241965,ARC1003,Midterm,99,A+,03/06/2024
GRD32004,ENR18245,241965,ARC1003,Final Exam,79,B,27/07/2024
GRD32005,ENR18247,241966,LAW1005,Quiz,59,C-,16/04/2024
GRD32006,ENR18247,241966,LAW1005,Assignment,83,B+,24/04/2024
GRD32007,ENR18247,241966,LAW1005,Midterm,86,A-,21/05/2024
GRD32008,ENR18247,241966,LAW1005,Final Exam,88,A-,04/07/2024
GRD32009,ENR18249,241967,ENG1008,Quiz,69,C+,01/11/2024
GRD32010,ENR18249,241967,ENG1008,Assignment,65,C+,25/11/2024
GRD32011,ENR18249,241967,ENG1008,Midterm,65,C+,21/12/2024
GRD32012,ENR18249,241967,ENG1008,Final Exam,65,C+,07/02/2025
GRD32013,ENR18251,241968,COM1003,Quiz,76,B,25/11/2024
GRD32014,ENR18251,241968,COM1003,Assignment,71,B-,16/12/2024
GRD32015,ENR18251,241968,COM1003,Midterm,69,C+,23/01/2025
GRD32016,ENR18251,241968,COM1003,Final Exam,83,B+,26/02/2025
GRD32017,ENR18253,241969,ARC1008,Quiz,95,A+,11/08/2024
GRD32018,ENR18253,241969,ARC1008,Assignment,61,C,27/08/2024
GRD32019,ENR18253,241969,ARC1008,Midterm,57,C-,19/09/2024
GRD32020,ENR18253,241969,ARC1008,Final Exam,61,C,11/11/2024
GRD32021,ENR18255,241970,ARC1009,Quiz,87,A-,22/06/2024
GRD32022,ENR18255,241970,ARC1009,Assignment,62,C,06/07/2024
GRD32023,ENR18255,241970,ARC1009,Midterm,70,B-,07/08/2024
GRD32024,ENR18255,241970,ARC1009,Final Exam,55,C-,18/09/2024
GRD32025,ENR18257,241971,BUS1005,Quiz,62,C,11/10/2024
GRD32026,ENR18257,241971,BUS1005,Assignment,77,B,20/10/2024
GRD32027,ENR18257,241971,BUS1005,Midterm,76,B,21/11/2024
GRD32028,ENR18257,241971,BUS1005,Final Exam,54,D,05/01/2025
GRD32029,ENR18259,241972,ENG1003,Quiz,59,C-,28/11/2024
GRD32030,ENR18259,241972,ENG1003,Assignment,62,C,14/12/2024
GRD32031,ENR18259,241972,ENG1003,Midterm,65,C+,08/01/2025
GRD32032,ENR18259,241972,ENG1003,Final Exam,56,C-,25/02/2025
GRD32033,ENR18260,241973,SOC1001,Quiz,66,C+,13/07/2024
GRD32034,ENR18260,241973,SOC1001,Assignment,74,B-,04/08/2024
GRD32035,ENR18260,241973,SOC1001,Midterm,87,A-,02/09/2024
GRD32036,ENR18260,241973,SOC1001,Final Exam,56,C-,06/10/2024
GRD32037,ENR18262,241974,SCI1005,Quiz,92,A,21/07/2024
GRD32038,ENR18262,241974,SCI1005,Assignment,63,C,09/08/2024
GRD32039,ENR18262,241974,SCI1005,Midterm,69,C+,11/09/2024
GRD32040,ENR18262,241974,SCI1005,Final Exam,59,C-,26/10/2024
GRD32041,ENR18264,241975,SCI1006,Quiz,50,D,04/10/2024
GRD32042,ENR18264,241975,SCI1006,Assignment,62,C,22/10/2024
GRD32043,ENR18264,241975,SCI1006,Midterm,97,A+,27/11/2024
GRD32044,ENR18264,241975,SCI1006,Final Exam,68,C+,03/01/2025
GRD32045,ENR18266,241976,SCI1004,Quiz,74,B-,09/03/2024
GRD32046,ENR18266,241976,SCI1004,Assignment,71,B-,01/04/2024
GRD32047,ENR18266,241976,SCI1004,Midterm,66,C+,23/04/2024
GRD32048,ENR18266,241976,SCI1004,Final Exam,55,C-,08/06/2024
GRD32049,ENR18267,241977,LAW1005,Quiz,67,C+,03/10/2024
GRD32050,ENR18267,241977,LAW1005,Assignment,86,A-,24/10/2024
GRD32051,ENR18267,241977,LAW1005,Midterm,62,C,10/11/2024
GRD32052,ENR18267,241977,LAW1005,Final Exam,48,D,01/01/2025
GRD32053,ENR18268,241978,AGR1005,Quiz,57,C-,11/06/2024
GRD32054,ENR18268,241978,AGR1005,Assignment,69,C+,30/06/2024
GRD32055,ENR18268,241978,AGR1005,Midterm,57,C-,14/07/2024
GRD32056,ENR18268,241978,AGR1005,Final Exam,69,C+,01/09/2024
GRD32057,ENR18270,241979,BUS1001,Quiz,60,C,03/07/2024
GRD32058,ENR18270,241979,BUS1001,Assignment,79,B,18/07/2024
GRD32059,ENR18270,241979,BUS1001,Midterm,67,C+,12/08/2024
GRD32060,ENR18270,241979,BUS1001,Final Exam,53,D,01/10/2024
GRD32061,ENR18271,241980,ARC1008,Quiz,57,C-,04/03/2024
GRD32062,ENR18271,241980,ARC1008,Assignment,76,B,20/03/2024
GRD32063,ENR18271,241980,ARC1008,Midterm,55,C-,09/04/2024
GRD32064,ENR18271,241980,ARC1008,Final Exam,72,B-,25/05/2024
GRD32065,ENR18272,241981,SCI1007,Quiz,38,F,05/10/2024
GRD32066,ENR18272,241981,SCI1007,Assignment,87,A-,16/10/2024
GRD32067,ENR18272,241981,SCI1007,Midterm,62,C,17/11/2024
GRD32068,ENR18272,241981,SCI1007,Final Exam,92,A,28/12/2024
GRD32069,ENR18273,241982,ARC1008,Quiz,69,C+,16/12/2024
GRD32070,ENR18273,241982,ARC1008,Assignment,75,B,05/01/2025
GRD32071,ENR18273,241982,ARC1008,Midterm,100,A+,07/02/2025
GRD32072,ENR18273,241982,ARC1008,Final Exam,57,C-,26/03/2025
GRD32073,ENR18274,241983,SCI1008,Quiz,66,C+,20/03/2024
GRD32074,ENR18274,241983,SCI1008,Assignment,59,C-,11/04/2024
GRD32075,ENR18274,241983,SCI1008,Midterm,37,F,23/04/2024
GRD32076,ENR18274,241983,SCI1008,Final Exam,78,B,20/06/2024
GRD32077,ENR18276,241984,MED1002,Quiz,43,D,04/07/2024
GRD32078,ENR18276,241984,MED1002,Assignment,92,A,16/07/2024
GRD32079,ENR18276,241984,MED1002,Midterm,66,C+,15/08/2024
GRD32080,ENR18276,241984,MED1002,Final Exam,46,D,24/09/2024
GRD32081,ENR18278,241985,SOC1002,Quiz,79,B,20/04/2024
GRD32082,ENR18278,241985,SOC1002,Assignment,83,B+,16/05/2024
GRD32083,ENR18278,241985,SOC1002,Midterm,62,C,07/06/2024
GRD32084,ENR18278,241985,SOC1002,Final Exam,66,C+,15/07/2024
GRD32085,ENR18280,241986,SOC1002,Quiz,77,B,07/09/2024
GRD32086,ENR18280,241986,SOC1002,Assignment,82,B+,23/09/2024
GRD32087,ENR18280,241986,SOC1002,Midterm,89,A-,09/10/2024
GRD32088,ENR18280,241986,SOC1002,Final Exam,46,D,23/11/2024
GRD32089,ENR18282,241987,MED1008,Quiz,37,F,17/07/2024
GRD32090,ENR18282,241987,MED1008,Assignment,78,B,18/08/2024
GRD32091,ENR18282,241987,MED1008,Midterm,75,B,11/09/2024
GRD32092,ENR18282,241987,MED1008,Final Exam,69,C+,26/10/2024
GRD32093,ENR18283,241988,ARC1002,Quiz,69,C+,01/02/2025
GRD32094,ENR18283,241988,ARC1002,Assignment,69,C+,01/03/2025
GRD32095,ENR18283,241988,ARC1002,Midterm,84,B+,29/03/2025
GRD32096,ENR18283,241988,ARC1002,Final Exam,58,C-,11/05/2025
GRD32097,ENR18285,241989,SOC1004,Quiz,37,F,17/03/2024
GRD32098,ENR18285,241989,SOC1004,Assignment,60,C,01/04/2024
GRD32099,ENR18285,241989,SOC1004,Midterm,42,D,25/04/2024
GRD32100,ENR18285,241989,SOC1004,Final Exam,70,B-,05/06/2024
GRD32101,ENR18286,241990,ARC1007,Quiz,69,C+,25/10/2024
GRD32102,ENR18286,241990,ARC1007,Assignment,75,B,13/11/2024
GRD32103,ENR18286,241990,ARC1007,Midterm,88,A-,13/12/2024
GRD32104,ENR18286,241990,ARC1007,Final Exam,51,D,22/01/2025
GRD32105,ENR18287,241991,SOC1003,Quiz,69,C+,13/02/2024
GRD32106,ENR18287,241991,SOC1003,Assignment,79,B,23/02/2024
GRD32107,ENR18287,241991,SOC1003,Midterm,90,A,25/03/2024
GRD32108,ENR18287,241991,SOC1003,Final Exam,62,C,02/05/2024
GRD32109,ENR18288,241992,MED1005,Quiz,82,B+,11/04/2024
GRD32110,ENR18288,241992,MED1005,Assignment,96,A+,05/05/2024
GRD32111,ENR18288,241992,MED1005,Midterm,60,C,16/05/2024
GRD32112,ENR18288,241992,MED1005,Final Exam,99,A+,09/07/2024
GRD32113,ENR18289,241993,SCI1002,Quiz,74,B-,18/06/2024
GRD32114,ENR18289,241993,SCI1002,Assignment,65,C+,30/06/2024
GRD32115,ENR18289,241993,SCI1002,Midterm,71,B-,29/07/2024
GRD32116,ENR18289,241993,SCI1002,Final Exam,90,A,10/09/2024
GRD32117,ENR18291,241994,COM1008,Quiz,69,C+,02/12/2024
GRD32118,ENR18291,241994,COM1008,Assignment,77,B,13/12/2024
GRD32119,ENR18291,241994,COM1008,Midterm,79,B,15/01/2025
GRD32120,ENR18291,241994,COM1008,Final Exam,80,B+,03/03/2025
GRD32121,ENR18292,241995,LAW1009,Quiz,57,C-,12/07/2024
GRD32122,ENR18292,241995,LAW1009,Assignment,78,B,27/07/2024
GRD32123,ENR18292,241995,LAW1009,Midterm,66,C+,21/08/2024
GRD32124,ENR18292,241995,LAW1009,Final Exam,72,B-,10/10/2024
GRD32125,ENR18294,241996,LAW1001,Quiz,97,A+,15/01/2025
GRD32126,ENR18294,241996,LAW1001,Assignment,96,A+,06/02/2025
GRD32127,ENR18294,241996,LAW1001,Midterm,67,C+,25/02/2025
GRD32128,ENR18294,241996,LAW1001,Final Exam,100,A+,20/04/2025
GRD32129,ENR18295,241997,AGR1002,Quiz,59,C-,21/10/2024
GRD32130,ENR18295,241997,AGR1002,Assignment,85,A-,09/11/2024
GRD32131,ENR18295,241997,AGR1002,Midterm,79,B,06/12/2024
GRD32132,ENR18295,241997,AGR1002,Final Exam,87,A-,09/01/2025
GRD32133,ENR18297,241998,ART1004,Quiz,84,B+,05/05/2024
GRD32134,ENR18297,241998,ART1004,Assignment,87,A-,18/05/2024
GRD32135,ENR18297,241998,ART1004,Midterm,36,F,21/06/2024
GRD32136,ENR18297,241998,ART1004,Final Exam,80,B+,30/07/2024
GRD32137,ENR18298,241999,BUS1001,Quiz,66,C+,03/01/2025
GRD32138,ENR18298,241999,BUS1001,Assignment,85,A-,26/01/2025
GRD32139,ENR18298,241999,BUS1001,Midterm,58,C-,13/02/2025
GRD32140,ENR18298,241999,BUS1001,Final Exam,55,C-,02/04/2025
GRD32141,ENR18299,242000,SOC1007,Quiz,81,B+,30/08/2024
GRD32142,ENR18299,242000,SOC1007,Assignment,69,C+,24/09/2024
GRD32143,ENR18299,242000,SOC1007,Midterm,96,A+,12/10/2024
GRD32144,ENR18299,242000,SOC1007,Final Exam,81,B+,03/12/2024
GRD32145,ENR18300,242001,AGR1009,Quiz,73,B-,13/01/2025
GRD32146,ENR18300,242001,AGR1009,Assignment,76,B,26/01/2025
GRD32147,ENR18300,242001,AGR1009,Midterm,49,D,21/02/2025
GRD32148,ENR18300,242001,AGR1009,Final Exam,81,B+,06/04/2025
GRD32149,ENR18301,242002,SOC1004,Quiz,88,A-,27/04/2024
GRD32150,ENR18301,242002,SOC1004,Assignment,75,B,14/05/2024
GRD32151,ENR18301,242002,SOC1004,Midterm,60,C,08/06/2024
GRD32152,ENR18301,242002,SOC1004,Final Exam,51,D,19/07/2024
GRD32153,ENR18303,242003,SCI1009,Quiz,75,B,28/08/2024
GRD32154,ENR18303,242003,SCI1009,Assignment,73,B-,22/09/2024
GRD32155,ENR18303,242003,SCI1009,Midterm,76,B,15/10/2024
GRD32156,ENR18303,242003,SCI1009,Final Exam,67,C+,28/11/2024
GRD32157,ENR18305,242004,SOC1009,Quiz,52,D,14/02/2024
GRD32158,ENR18305,242004,SOC1009,Assignment,65,C+,02/03/2024
GRD32159,ENR18305,242004,SOC1009,Midterm,53,D,16/03/2024
GRD32160,ENR18305,242004,SOC1009,Final Exam,81,B+,30/04/2024
GRD32161,ENR18306,242005,ARC1008,Quiz,83,B+,06/10/2024
GRD32162,ENR18306,242005,ARC1008,Assignment,62,C,31/10/2024
GRD32163,ENR18306,242005,ARC1008,Midterm,61,C,18/11/2024
GRD32164,ENR18306,242005,ARC1008,Final Exam,62,C,10/01/2025
GRD32165,ENR18307,242006,SCI1008,Quiz,75,B,05/06/2024
GRD32166,ENR18307,242006,SCI1008,Assignment,89,A-,04/07/2024
GRD32167,ENR18307,242006,SCI1008,Midterm,71,B-,29/07/2024
GRD32168,ENR18307,242006,SCI1008,Final Exam,69,C+,12/09/2024
GRD32169,ENR18308,242007,ENG1008,Quiz,75,B,20/10/2024
GRD32170,ENR18308,242007,ENG1008,Assignment,99,A+,09/11/2024
GRD32171,ENR18308,242007,ENG1008,Midterm,61,C,09/12/2024
GRD32172,ENR18308,242007,ENG1008,Final Exam,65,C+,31/01/2025
GRD32173,ENR18309,242008,SOC1007,Quiz,73,B-,26/11/2024
GRD32174,ENR18309,242008,SOC1007,Assignment,74,B-,20/12/2024
GRD32175,ENR18309,242008,SOC1007,Midterm,93,A,06/01/2025
GRD32176,ENR18309,242008,SOC1007,Final Exam,94,A,01/03/2025
GRD32177,ENR18311,242009,LAW1005,Quiz,64,C,17/06/2024
GRD32178,ENR18311,242009,LAW1005,Assignment,81,B+,07/07/2024
GRD32179,ENR18311,242009,LAW1005,Midterm,96,A+,10/08/2024
GRD32180,ENR18311,242009,LAW1005,Final Exam,64,C,23/09/2024
GRD32181,ENR18312,242010,ENG1003,Quiz,53,D,15/07/2024
GRD32182,ENR18312,242010,ENG1003,Assignment,66,C+,25/07/2024
GRD32183,ENR18312,242010,ENG1003,Midterm,64,C,30/08/2024
GRD32184,ENR18312,242010,ENG1003,Final Exam,51,D,06/10/2024
GRD32185,ENR18314,242011,ART1005,Quiz,38,F,11/10/2024
GRD32186,ENR18314,242011,ART1005,Assignment,50,D,20/10/2024
GRD32187,ENR18314,242011,ART1005,Midterm,64,C,23/11/2024
GRD32188,ENR18314,242011,ART1005,Final Exam,41,D,02/01/2025
GRD32189,ENR18316,242012,ART1001,Quiz,36,F,08/04/2024
GRD32190,ENR18316,242012,ART1001,Assignment,71,B-,28/04/2024
GRD32191,ENR18316,242012,ART1001,Midterm,68,C+,01/06/2024
GRD32192,ENR18316,242012,ART1001,Final Exam,60,C,07/07/2024
GRD32193,ENR18318,242013,SOC1009,Quiz,85,A-,27/10/2024
GRD32194,ENR18318,242013,SOC1009,Assignment,60,C,15/11/2024
GRD32195,ENR18318,242013,SOC1009,Midterm,61,C,13/12/2024
GRD32196,ENR18318,242013,SOC1009,Final Exam,69,C+,20/01/2025
GRD32197,ENR18319,242014,SCI1008,Quiz,67,C+,28/06/2024
GRD32198,ENR18319,242014,SCI1008,Assignment,79,B,10/07/2024
GRD32199,ENR18319,242014,SCI1008,Midterm,50,D,14/08/2024
GRD32200,ENR18319,242014,SCI1008,Final Exam,86,A-,21/09/2024
GRD32201,ENR18320,242015,AGR1004,Quiz,75,B,05/02/2024
GRD32202,ENR18320,242015,AGR1004,Assignment,93,A,25/02/2024
GRD32203,ENR18320,242015,AGR1004,Midterm,88,A-,18/03/2024
GRD32204,ENR18320,242015,AGR1004,Final Exam,76,B,09/05/2024
GRD32205,ENR18322,242016,COM1008,Quiz,65,C+,10/09/2024
GRD32206,ENR18322,242016,COM1008,Assignment,78,B,13/10/2024
GRD32207,ENR18322,242016,COM1008,Midterm,61,C,27/10/2024
GRD32208,ENR18322,242016,COM1008,Final Exam,44,D,16/12/2024
GRD32209,ENR18323,242017,AGR1009,Quiz,38,F,29/02/2024
GRD32210,ENR18323,242017,AGR1009,Assignment,78,B,21/03/2024
GRD32211,ENR18323,242017,AGR1009,Midterm,68,C+,16/04/2024
GRD32212,ENR18323,242017,AGR1009,Final Exam,56,C-,03/06/2024
GRD32213,ENR18325,242018,BUS1002,Quiz,64,C,16/08/2024
GRD32214,ENR18325,242018,BUS1002,Assignment,64,C,07/09/2024
GRD32215,ENR18325,242018,BUS1002,Midterm,52,D,29/09/2024
GRD32216,ENR18325,242018,BUS1002,Final Exam,62,C,19/11/2024
GRD32217,ENR18327,242019,SOC1007,Quiz,45,D,18/06/2024
GRD32218,ENR18327,242019,SOC1007,Assignment,94,A,05/07/2024
GRD32219,ENR18327,242019,SOC1007,Midterm,51,D,02/08/2024
GRD32220,ENR18327,242019,SOC1007,Final Exam,60,C,09/09/2024
GRD32221,ENR18329,242020,SCI1006,Quiz,61,C,05/08/2024
GRD32222,ENR18329,242020,SCI1006,Assignment,99,A+,20/08/2024
GRD32223,ENR18329,242020,SCI1006,Midterm,85,A-,14/09/2024
GRD32224,ENR18329,242020,SCI1006,Final Exam,50,D,26/10/2024
GRD32225,ENR18330,242021,LAW1005,Quiz,62,C,30/08/2024
GRD32226,ENR18330,242021,LAW1005,Assignment,68,C+,20/09/2024
GRD32227,ENR18330,242021,LAW1005,Midterm,75,B,07/10/2024
GRD32228,ENR18330,242021,LAW1005,Final Exam,65,C+,24/11/2024
GRD32229,ENR18331,242022,MED1006,Quiz,79,B,24/07/2024
GRD32230,ENR18331,242022,MED1006,Assignment,91,A,26/08/2024
GRD32231,ENR18331,242022,MED1006,Midterm,74,B-,07/09/2024
GRD32232,ENR18331,242022,MED1006,Final Exam,79,B,22/10/2024
GRD32233,ENR18333,242023,SOC1003,Quiz,62,C,05/08/2024
